event_id,customer_id,event_time,event_type,session_id,duration_ms
E004531,C0437,2025-06-04T17:42:06,checkout,S00222,471
E004532,C0201,2025-06-10T05:13:58,checkout,S00175,2813
E004533,C0379,2025-06-09T14:35:38,add_to_cart,S00597,53
E004534,C0325,2025-06-06T04:18:27,page_view,S00785,4044
E004535,C0264,2025-06-03T00:28:24,login,S00519,7467
E004536,C0341,2025-06-05T04:04:25,checkout,S00553,4381
E004537,C0063,2025-06-10T07:23:56,login,S00803,1838
E004538,C0185,2025-06-01T14:22:08,logout,S00138,1200
E004539,C0169,2025-06-21T22:15:41,checkout,S01131,5756
E004540,C0060,2025-06-22T07:45:26,error,S00765,5348
E004541,C0373,2025-06-23T23:36:07,page_view,S00675,4545
E004542,C0091,2025-06-15T18:12:22,page_view,S01198,4904
E004543,C0442,2025-06-06T15:18:59,error,S00580,5318
E004544,C0082,2025-06-28T16:35:52,checkout,S01032,4825
E004545,C0058,2025-06-15T02:05:58,page_view,S00444,952
E004546,C0418,2025-06-25T21:57:20,error,S00813,7926
E004547,C0462,2025-06-29T00:32:26,page_view,S00583,4810
E004548,C0438,2025-06-09T04:12:36,page_view,S00248,3426
E004549,C0425,2025-06-08T21:04:53,page_view,S00923,6773
E004550,C0155,2025-06-03T02:03:00,logout,S00620,1296
E004551,C0360,2025-06-15T21:56:29,logout,S01052,3620
E004552,C0492,2025-06-26T06:30:37,logout,S00609,3253
E004553,C0279,2025-06-04T14:20:09,login,S00383,5710
E004554,C0482,2025-06-30T02:53:06,login,S00937,1070
E004555,C0455,2025-06-16T20:55:22,page_view,S00853,7827
E004556,C0160,2025-06-14T06:11:49,page_view,S00642,5734
E004557,C0098,2025-06-08T06:13:08,error,S00053,5942
E004558,C0457,2025-06-05T14:48:11,logout,S00645,855
E004559,C0452,2025-06-07T16:04:32,login,S01093,1833
E004560,C0393,2025-06-09T07:01:33,checkout,S00375,7318
E004561,C0279,2025-06-13T04:05:35,page_view,S00257,7702
E004562,C0076,2025-06-13T05:21:57,login,S00977,3282
E004563,C0427,2025-06-04T23:09:21,add_to_cart,S00021,5208
E004564,C0072,2025-06-16T04:49:42,checkout,S00326,2072
E004565,C0124,2025-06-27T01:31:46,page_view,S00918,3522
E004566,C0243,2025-06-19T16:24:01,add_to_cart,S00406,292
E004567,C0334,2025-06-29T15:26:57,error,S00874,6204
E004568,C0363,2025-06-20T04:22:13,page_view,S01105,7504
E004569,C0359,2025-06-25T05:37:04,page_view,S00082,4037
E004570,C0230,2025-06-17T09:50:48,error,S00107,1512
E004571,C0011,2025-06-12T16:54:14,page_view,S00759,6870
E004572,C0438,2025-06-04T13:06:02,logout,S01010,202
E004573,C0495,2025-06-08T00:31:07,add_to_cart,S00706,2373
E004574,C0142,2025-06-09T21:01:55,page_view,S00895,3591
E004575,C0382,2025-06-26T19:38:58,logout,S00365,4904
E004576,C0249,2025-06-22T02:06:53,error,S00480,6214
E004577,C0298,2025-06-27T17:51:15,add_to_cart,S01138,2663
E004578,C0337,2025-06-06T00:28:02,logout,S01181,6644
E004579,C0098,2025-06-19T12:16:40,error,S00341,5359
E004580,C0398,2025-06-23T07:15:47,logout,S00044,4549
E004581,C0245,2025-06-02T22:17:26,add_to_cart,S00722,2296
E004582,C0463,2025-06-23T03:59:13,page_view,S01068,6384
E004583,C0315,2025-06-30T05:28:47,page_view,S00166,3058
E004584,C0372,2025-06-21T16:46:13,add_to_cart,S00166,5634
E004585,C0334,2025-06-10T06:43:41,error,S00958,2661
E004586,C0369,2025-06-03T18:26:34,login,S00007,2885
E004587,C0254,2025-06-24T06:38:30,logout,S01130,3121
E004588,C0471,2025-06-15T10:39:03,logout,S00819,4689
E004589,C0102,2025-06-17T19:42:19,login,S00850,3786
E004590,C0065,2025-06-04T10:21:46,page_view,S00667,1997
E004591,C0467,2025-06-29T02:21:07,checkout,S01132,2986
E004592,C0144,2025-06-18T10:15:36,add_to_cart,S00760,2326
E004593,C0299,2025-06-17T03:45:10,add_to_cart,S00071,2807
E004594,C0381,2025-06-16T21:27:20,checkout,S00198,5066
E004595,C0298,2025-06-21T01:43:41,checkout,S00225,1755
E004596,C0472,2025-06-05T19:55:42,login,S00633,262
E004597,C0176,2025-06-06T04:57:38,login,S00470,5559
E004598,C0206,2025-06-18T06:09:58,checkout,S00063,6064
E004599,C0129,2025-06-04T03:35:49,add_to_cart,S00289,4074
E004600,C0122,2025-06-13T15:52:16,error,S00998,1150
E004601,C0432,2025-06-25T09:15:17,page_view,S00407,6495
E004602,C0453,2025-06-09T08:57:51,logout,S00230,1823
E004603,C0072,2025-06-26T01:07:49,logout,S01168,706
E004604,C0385,2025-06-12T04:02:19,checkout,S00908,2944
E004605,C0380,2025-06-16T13:00:37,page_view,S00145,7237
E004606,C0463,2025-06-08T19:50:53,logout,S00867,3664
E004607,C0126,2025-06-25T04:15:46,page_view,S00180,7350
E004608,C0157,2025-06-30T10:25:13,add_to_cart,S00216,6941
E004609,C0460,2025-06-01T18:48:53,add_to_cart,S00494,4433
E004610,C0028,2025-06-21T23:17:55,logout,S00532,6046
E004611,C0345,2025-06-02T06:41:47,logout,S00196,269
E004612,C0261,2025-06-01T21:48:05,checkout,S01121,2044
E004613,C0488,2025-06-19T01:40:16,page_view,S00092,5909
E004614,C0067,2025-06-04T06:54:07,page_view,S00518,4152
E004615,C0013,2025-06-27T09:46:29,add_to_cart,S01061,764
E004616,C0135,2025-06-21T12:25:50,logout,S00964,563
E004617,C0273,2025-06-22T15:10:45,add_to_cart,S00377,5305
E004618,C0389,2025-06-04T02:50:03,logout,S00980,2356
E004619,C0442,2025-06-01T12:31:07,page_view,S00574,1767
E004620,C0097,2025-06-16T02:47:35,add_to_cart,S00420,5491
E004621,C0158,2025-06-15T19:51:28,login,S00740,1112
E004622,C0034,2025-06-03T04:24:38,login,S00004,6642
E004623,C0034,2025-06-01T13:57:56,add_to_cart,S00250,5202
E004624,C0121,2025-06-17T07:44:03,error,S00933,3051
E004625,C0293,2025-06-15T17:33:29,login,S00301,1140
E004626,C0351,2025-06-07T05:01:04,checkout,S00867,5612
E004627,C0387,2025-06-23T12:53:37,login,S00774,1118
E004628,C0407,2025-06-04T17:25:34,logout,S01146,5872
E004629,C0482,2025-06-29T06:08:34,logout,S00930,4590
E004630,C0252,2025-06-21T13:26:08,checkout,S00131,3950
E004631,C0112,2025-06-25T06:39:35,page_view,S00264,3985
E004632,C0405,2025-06-11T08:15:35,logout,S01176,5018
E004633,C0115,2025-06-30T20:12:19,add_to_cart,S00086,3789
E004634,C0143,2025-06-25T14:19:25,checkout,S00740,3953
E004635,C0060,2025-06-29T11:49:17,error,S01027,2121
E004636,C0210,2025-06-25T17:58:01,error,S00935,6673
E004637,C0425,2025-06-11T20:13:03,logout,S00063,2348
E004638,C0256,2025-06-29T02:16:47,checkout,S00083,5434
E004639,C0127,2025-06-06T04:35:53,checkout,S01045,2899
E004640,C0170,2025-06-10T08:31:06,logout,S00667,7481
E004641,C0123,2025-06-19T23:53:41,checkout,S00572,5950
E004642,C0424,2025-06-15T20:07:38,add_to_cart,S01196,4972
E004643,C0094,2025-06-22T18:01:32,checkout,S00516,714
E004644,C0016,2025-06-20T22:21:29,login,S00935,1916
E004645,C0005,2025-06-07T19:25:45,error,S00153,496
E004646,C0394,2025-06-18T05:44:22,error,S00572,1665
E004647,C0096,2025-06-03T16:16:38,checkout,S00714,5676
E004648,C0369,2025-06-17T08:08:20,checkout,S00547,6241
E004649,C0145,2025-06-02T17:57:21,logout,S00847,3737
E004650,C0234,2025-06-23T17:14:27,logout,S01102,5772
E004651,C0498,2025-06-29T12:51:25,error,S00278,7645
E004652,C0500,2025-06-06T03:19:40,error,S00080,6294
E004653,C0234,2025-06-07T18:55:23,checkout,S00045,5613
E004654,C0394,2025-06-16T01:35:26,page_view,S00256,4100
E004655,C0401,2025-06-09T10:28:38,error,S00909,2467
E004656,C0188,2025-06-24T20:58:00,checkout,S00195,4452
E004657,C0483,2025-06-02T02:46:48,checkout,S01131,7853
E004658,C0219,2025-06-20T20:21:01,login,S00527,4010
E004659,C0487,2025-06-14T06:33:32,add_to_cart,S00599,1270
E004660,C0154,2025-06-25T03:42:19,logout,S01124,535
E004661,C0213,2025-06-23T19:36:42,page_view,S00241,723
E004662,C0258,2025-06-23T11:39:02,add_to_cart,S00497,3869
E004663,C0081,2025-06-16T20:09:59,error,S00585,3844
E004664,C0338,2025-06-15T06:15:08,page_view,S00950,1886
E004665,C0126,2025-06-07T12:49:29,error,S00867,2572
E004666,C0396,2025-06-26T17:37:29,login,S00526,4689
E004667,C0308,2025-06-03T21:43:15,page_view,S00535,6233
E004668,C0409,2025-06-12T01:08:58,login,S00906,4255
E004669,C0320,2025-06-29T20:59:36,logout,S01175,7245
E004670,C0074,2025-06-13T16:13:44,add_to_cart,S00581,3359
E004671,C0240,2025-06-02T02:01:04,page_view,S00216,2364
E004672,C0476,2025-06-10T07:17:15,login,S00591,534
E004673,C0126,2025-06-07T14:20:03,checkout,S00732,2077
E004674,C0353,2025-06-19T09:30:54,logout,S00256,6731
E004675,C0086,2025-06-23T12:16:07,login,S00117,3058
E004676,C0012,2025-06-12T22:17:48,login,S00555,2271
E004677,C0102,2025-06-08T12:04:19,error,S00961,2950
E004678,C0152,2025-06-02T09:00:43,error,S00678,6706
E004679,C0108,2025-06-19T10:39:54,error,S00318,1181
E004680,C0106,2025-06-06T23:51:19,checkout,S00224,648
E004681,C0327,2025-06-04T05:25:59,page_view,S00282,980
E004682,C0015,2025-06-19T09:46:39,add_to_cart,S00824,144
E004683,C0333,2025-06-29T07:18:40,page_view,S00739,1720
E004684,C0447,2025-06-07T05:49:25,error,S00634,1496
E004685,C0136,2025-06-08T23:00:56,login,S00501,5348
E004686,C0384,2025-06-18T17:52:54,checkout,S00279,6737
E004687,C0162,2025-06-21T14:29:06,login,S00223,1032
E004688,C0494,2025-06-16T04:17:13,logout,S00638,5522
E004689,C0139,2025-06-07T21:03:23,page_view,S01094,3434
E004690,C0141,2025-06-16T23:50:15,checkout,S01097,2627
E004691,C0498,2025-06-08T11:41:01,error,S00756,3338
E004692,C0031,2025-06-26T21:59:20,logout,S01189,922
E004693,C0419,2025-06-16T02:16:36,add_to_cart,S00274,7975
E004694,C0100,2025-06-17T20:40:38,add_to_cart,S00713,4597
E004695,C0262,2025-06-03T17:12:07,error,S00683,5732
E004696,C0449,2025-06-09T07:41:22,checkout,S00058,4211
E004697,C0475,2025-06-25T01:41:32,login,S01042,2639
E004698,C0046,2025-06-29T10:38:01,error,S00924,5670
E004699,C0414,2025-06-11T06:47:11,checkout,S00270,3004
E004700,C0184,2025-06-09T18:41:13,login,S01009,2347
E004701,C0251,2025-06-24T10:03:51,checkout,S01159,2123
E004702,C0200,2025-06-13T20:12:55,page_view,S00627,6557
E004703,C0219,2025-06-14T16:55:01,login,S00018,6658
E004704,C0198,2025-06-28T14:07:03,add_to_cart,S00800,4408
E004705,C0153,2025-06-27T12:31:42,error,S00937,3608
E004706,C0187,2025-06-18T17:15:47,login,S00467,6622
E004707,C0403,2025-06-28T07:19:38,checkout,S00778,2930
E004708,C0011,2025-06-29T07:01:20,page_view,S00521,874
E004709,C0013,2025-06-23T17:00:47,checkout,S00726,1337
E004710,C0375,2025-06-10T14:49:16,page_view,S00890,4990
E004711,C0031,2025-06-28T20:10:52,add_to_cart,S00290,6880
E004712,C0432,2025-06-13T06:37:03,logout,S00294,3889
E004713,C0204,2025-06-07T14:32:23,page_view,S00977,3003
E004714,C0152,2025-06-10T18:31:19,page_view,S00446,1068
E004715,C0068,2025-06-19T01:06:01,add_to_cart,S01198,531
E004716,C0153,2025-06-12T23:13:21,logout,S01088,5571
E004717,C0133,2025-06-13T23:35:14,logout,S01174,7732
E004718,C0184,2025-06-08T12:55:50,login,S00186,5667
E004719,C0403,2025-06-25T05:48:52,logout,S00849,4895
E004720,C0372,2025-06-13T17:54:30,checkout,S00726,2803
E004721,C0365,2025-06-18T04:29:07,logout,S00238,6953
E004722,C0089,2025-06-22T18:41:11,page_view,S01010,5990
E004723,C0364,2025-06-14T23:25:26,error,S00295,5629
E004724,C0225,2025-06-06T04:02:49,add_to_cart,S00574,4384
E004725,C0462,2025-06-02T03:34:32,add_to_cart,S00808,1372
E004726,C0442,2025-06-07T06:41:38,login,S00837,3947
E004727,C0471,2025-06-14T03:17:58,error,S00567,5870
E004728,C0021,2025-06-14T12:05:08,checkout,S00751,6017
E004729,C0051,2025-06-04T22:06:09,add_to_cart,S01034,1388
E004730,C0041,2025-06-06T23:02:13,page_view,S00279,7953
E004731,C0363,2025-06-07T08:55:31,add_to_cart,S00078,4407
E004732,C0245,2025-06-15T04:09:02,logout,S00731,5613
E004733,C0087,2025-06-26T12:42:17,login,S00861,5933
E004734,C0252,2025-06-24T09:00:37,add_to_cart,S00431,6559
E004735,C0163,2025-06-13T20:44:28,add_to_cart,S00936,1827
E004736,C0100,2025-06-07T11:10:55,add_to_cart,S00857,5910
E004737,C0395,2025-06-29T01:57:50,checkout,S00246,1582
E004738,C0022,2025-06-01T13:53:14,login,S00904,1180
E004739,C0388,2025-06-09T00:23:42,error,S00515,604
E004740,C0489,2025-06-26T08:05:12,logout,S00784,3206
E004741,C0498,2025-06-17T15:56:03,page_view,S00740,1824
E004742,C0463,2025-06-18T07:19:18,page_view,S00730,3952
E004743,C0093,2025-06-01T05:00:41,add_to_cart,S00135,4640
E004744,C0285,2025-06-22T23:59:17,logout,S00741,1868
E004745,C0027,2025-06-24T02:56:27,add_to_cart,S00957,5151
E004746,C0231,2025-06-12T01:19:51,logout,S00976,913
E004747,C0099,2025-06-14T08:34:52,checkout,S01060,7761
E004748,C0175,2025-06-03T12:12:05,add_to_cart,S00930,7371
E004749,C0343,2025-06-19T02:42:51,error,S00055,5018
E004750,C0270,2025-06-08T06:02:15,page_view,S00001,3424
E004751,C0312,2025-06-03T20:29:52,page_view,S01149,3917
E004752,C0336,2025-06-24T04:25:53,page_view,S01070,749
E004753,C0300,2025-06-14T13:22:51,logout,S00663,2894
E004754,C0292,2025-06-21T01:47:36,add_to_cart,S00430,6377
E004755,C0039,2025-06-16T21:58:33,logout,S01057,6691
E004756,C0370,2025-06-23T13:15:00,login,S00739,7800
E004757,C0229,2025-06-02T10:26:07,page_view,S01129,1669
E004758,C0270,2025-06-27T03:18:54,page_view,S00580,514
E004759,C0481,2025-06-04T06:06:16,add_to_cart,S00573,3858
E004760,C0063,2025-06-11T17:31:28,login,S01052,7691
E004761,C0321,2025-06-27T12:26:18,checkout,S01057,3516
E004762,C0359,2025-06-24T12:35:35,logout,S00693,2708
E004763,C0487,2025-06-01T05:41:33,page_view,S00622,4864
E004764,C0172,2025-06-03T02:12:29,login,S00361,2480
E004765,C0462,2025-06-13T01:03:58,checkout,S00806,3251
E004766,C0066,2025-06-22T14:49:38,checkout,S00214,1508
E004767,C0277,2025-06-07T01:26:56,add_to_cart,S00081,2409
E004768,C0158,2025-06-11T23:16:07,error,S00664,5385
E004769,C0468,2025-06-03T05:34:34,checkout,S00822,5636
E004770,C0075,2025-06-06T03:33:07,checkout,S00397,4039
E004771,C0476,2025-06-15T08:44:29,logout,S00587,5004
E004772,C0055,2025-06-21T16:01:43,error,S00774,6473
E004773,C0230,2025-06-13T10:44:20,logout,S01147,7985
E004774,C0345,2025-06-21T08:42:44,error,S00738,4667
E004775,C0273,2025-06-16T06:36:42,page_view,S00177,3707
E004776,C0028,2025-06-20T04:32:53,login,S00938,5338
E004777,C0329,2025-06-08T08:12:10,page_view,S01033,3562
E004778,C0230,2025-06-12T11:08:05,logout,S00650,5400
E004779,C0111,2025-06-23T01:32:50,add_to_cart,S00571,3922
E004780,C0295,2025-06-11T07:53:04,login,S00545,7249
E004781,C0183,2025-06-30T00:17:47,checkout,S00506,4322
E004782,C0480,2025-06-22T06:56:09,login,S00006,4527
E004783,C0150,2025-06-02T21:45:41,add_to_cart,S00797,4002
E004784,C0177,2025-06-04T07:32:34,login,S00765,6618
E004785,C0202,2025-06-29T03:38:17,error,S00286,1511
E004786,C0388,2025-06-03T10:27:25,add_to_cart,S00326,6879
E004787,C0241,2025-06-11T02:44:13,login,S00242,7946
E004788,C0073,2025-06-18T16:19:50,add_to_cart,S00149,3239
E004789,C0080,2025-06-13T02:18:06,checkout,S00938,89
E004790,C0338,2025-06-25T13:28:17,logout,S00236,7115
E004791,C0189,2025-06-12T08:46:46,add_to_cart,S00698,1212
E004792,C0398,2025-06-19T20:28:19,logout,S01106,3168
E004793,C0402,2025-06-01T00:58:43,login,S01102,7221
E004794,C0109,2025-06-20T18:29:50,error,S00421,5402
E004795,C0016,2025-06-10T19:33:43,page_view,S00504,7438
E004796,C0421,2025-06-20T16:37:51,add_to_cart,S01056,2821
E004797,C0166,2025-06-22T01:16:38,checkout,S00909,6048
E004798,C0444,2025-06-22T10:01:27,error,S01021,6737
E004799,C0411,2025-06-03T02:41:32,login,S00558,3541
E004800,C0481,2025-06-19T07:37:05,add_to_cart,S00507,863
E004801,C0447,2025-06-22T14:37:31,checkout,S00163,307
E004802,C0374,2025-06-24T16:47:42,checkout,S00404,2580
E004803,C0199,2025-06-28T04:14:12,error,S00782,3635
E004804,C0123,2025-06-25T10:53:33,login,S00382,7508
E004805,C0448,2025-06-04T20:25:58,login,S01004,7476
E004806,C0410,2025-06-15T14:44:58,checkout,S00523,6869
E004807,C0498,2025-06-19T04:30:22,login,S00250,6876
E004808,C0269,2025-06-08T05:52:40,error,S01023,2429
E004809,C0158,2025-06-04T06:08:26,logout,S00741,2295
E004810,C0452,2025-06-12T08:28:27,page_view,S01031,5192
E004811,C0257,2025-06-23T19:44:11,error,S00529,1468
E004812,C0352,2025-06-28T18:22:26,add_to_cart,S00280,1459
E004813,C0105,2025-06-11T14:55:25,logout,S00327,4770
E004814,C0063,2025-06-16T05:53:12,page_view,S00945,4663
E004815,C0358,2025-06-06T23:12:59,add_to_cart,S00014,1783
E004816,C0149,2025-06-14T06:11:22,checkout,S00860,7816
E004817,C0233,2025-06-24T10:42:34,error,S00545,632
E004818,C0057,2025-06-23T13:22:02,login,S00015,5374
E004819,C0152,2025-06-16T07:45:35,add_to_cart,S01182,3471
E004820,C0044,2025-06-05T19:01:46,error,S00636,3342
E004821,C0190,2025-06-22T08:50:11,error,S00922,5398
E004822,C0385,2025-06-20T09:26:58,login,S00887,7686
E004823,C0198,2025-06-20T11:02:53,login,S00096,7105
E004824,C0288,2025-06-18T03:01:42,error,S00701,1079
E004825,C0436,2025-06-07T18:44:13,checkout,S00657,4851
E004826,C0475,2025-06-09T23:35:36,page_view,S00589,628
E004827,C0294,2025-06-27T01:59:02,add_to_cart,S01144,4304
E004828,C0257,2025-06-24T16:09:14,checkout,S00565,1226
E004829,C0073,2025-06-09T02:06:58,error,S01135,90
E004830,C0186,2025-06-02T23:17:36,add_to_cart,S01099,3442
E004831,C0240,2025-06-12T06:29:07,error,S00565,5336
E004832,C0018,2025-06-03T23:53:23,add_to_cart,S00626,3162
E004833,C0213,2025-06-21T23:04:28,add_to_cart,S00333,1706
E004834,C0410,2025-06-05T06:12:04,add_to_cart,S00183,2154
E004835,C0279,2025-06-10T05:16:15,add_to_cart,S00496,4692
E004836,C0421,2025-06-01T23:05:23,page_view,S01042,7396
E004837,C0135,2025-06-02T00:59:37,logout,S01090,3330
E004838,C0166,2025-06-17T15:47:05,checkout,S00274,4334
E004839,C0357,2025-06-15T01:20:59,login,S00214,2962
E004840,C0176,2025-06-04T15:10:16,logout,S00937,2314
E004841,C0480,2025-06-13T06:42:35,logout,S00433,2888
E004842,C0163,2025-06-04T12:53:08,logout,S01119,7729
E004843,C0103,2025-06-25T08:29:21,page_view,S00495,3787
E004844,C0169,2025-06-17T22:43:41,login,S00885,7987
E004845,C0499,2025-06-13T00:17:30,logout,S01178,5432
E004846,C0182,2025-06-27T01:52:52,page_view,S00951,3632
E004847,C0335,2025-06-26T22:01:14,error,S00793,7614
E004848,C0463,2025-06-03T05:29:21,logout,S01195,5722
E004849,C0057,2025-06-21T23:30:31,login,S00628,1106
E004850,C0325,2025-06-23T20:12:13,add_to_cart,S00402,3498
E004851,C0202,2025-06-27T01:16:40,logout,S00742,2376
E004852,C0429,2025-06-06T16:13:29,login,S00392,4025
E004853,C0223,2025-06-24T08:51:21,logout,S00100,4675
E004854,C0047,2025-06-01T04:34:20,login,S00158,1124
E004855,C0311,2025-06-03T19:43:27,logout,S00641,5617
E004856,C0439,2025-06-07T04:12:24,logout,S00931,6904
E004857,C0082,2025-06-05T21:30:34,checkout,S00155,7546
E004858,C0293,2025-06-03T00:18:39,checkout,S00784,5243
E004859,C0088,2025-06-15T19:03:17,checkout,S00855,6730
E004860,C0353,2025-06-09T21:03:41,login,S00690,1282
E004861,C0218,2025-06-20T19:23:39,add_to_cart,S00435,1828
E004862,C0348,2025-06-18T03:03:00,checkout,S00387,348
E004863,C0375,2025-06-07T09:10:52,add_to_cart,S01103,3189
E004864,C0047,2025-06-14T10:09:49,error,S01013,168
E004865,C0161,2025-06-16T05:06:05,logout,S00582,7786
E004866,C0034,2025-06-14T06:49:49,add_to_cart,S00580,7373
E004867,C0271,2025-06-15T10:38:33,checkout,S00101,1603
E004868,C0250,2025-06-14T14:14:48,error,S00435,3073
E004869,C0378,2025-06-12T23:29:12,page_view,S01197,7764
E004870,C0328,2025-06-28T10:16:45,page_view,S00287,5031
E004871,C0136,2025-06-14T02:22:28,add_to_cart,S00177,82
E004872,C0013,2025-06-01T14:00:34,error,S01142,3884
E004873,C0090,2025-06-12T10:30:18,error,S00495,5601
E004874,C0481,2025-06-07T06:33:02,login,S00452,6247
E004875,C0251,2025-06-22T04:10:09,login,S00815,2954
E004876,C0034,2025-06-22T05:48:26,login,S00462,1092
E004877,C0173,2025-06-16T13:23:55,page_view,S00591,2589
E004878,C0240,2025-06-05T17:23:26,login,S00877,1522
E004879,C0055,2025-06-17T11:38:45,logout,S00445,7351
E004880,C0409,2025-06-29T00:22:15,logout,S00546,6152
E004881,C0092,2025-06-23T11:03:04,add_to_cart,S00142,5848
E004882,C0178,2025-06-03T20:35:15,add_to_cart,S00522,7699
E004883,C0426,2025-06-11T19:19:42,page_view,S00895,5264
E004884,C0081,2025-06-23T22:33:37,logout,S00677,5118
E004885,C0259,2025-06-09T18:48:18,login,S00970,7354
E004886,C0097,2025-06-11T10:44:51,logout,S00144,5824
E004887,C0426,2025-06-07T09:19:19,page_view,S00453,4989
E004888,C0231,2025-06-06T10:23:55,add_to_cart,S00905,5691
E004889,C0178,2025-06-30T02:24:53,checkout,S00646,2035
E004890,C0237,2025-06-05T05:59:04,add_to_cart,S00173,7823
E004891,C0405,2025-06-05T08:21:33,add_to_cart,S00364,3502
E004892,C0018,2025-06-20T00:14:33,error,S00667,7065
E004893,C0307,2025-06-05T07:30:32,checkout,S00389,58094
E004894,C0202,2025-06-13T04:39:08,checkout,S00595,7230
E004895,C0129,2025-06-11T04:58:36,logout,S00857,6797
E004896,C0302,2025-06-05T12:14:30,error,S00016,2121
E004897,C0324,2025-06-03T17:40:51,add_to_cart,S00905,3846
E004898,C0204,2025-06-25T06:48:19,login,S01042,2007
E004899,C0025,2025-06-25T15:00:48,login,S01117,7442
E004900,C0164,2025-06-24T10:02:28,add_to_cart,S00386,921
E004901,C0277,2025-06-19T01:33:58,page_view,S00089,1836
E004902,C0461,2025-06-03T21:54:05,error,S00288,5502
